id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
19,al-Dhali',international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,2,Negative,,2,1.0,2.5
20,Rayma,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,2,Negative,,2,0.0,0.0
1,Ibb,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,12.0,7.058823529
2,Abyan,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0.0,0.0
3,Sana'a City,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,4.0,2.857142857
4,al-Baydha',international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2.0,5.0
5,Taiz,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,23.0,12.10526316
6,al-Jawf,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1.0,3.333333333
7,Hajja,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1.0,0.833333333
8,al-Hudaida,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,3.0,1.764705882
9,Hadhramawt,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6.0,7.5
10,Dhamar,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,8.0,8.0
11,Shabwa,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,4.0,10.0
12,Sana'a,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0.0,0.0
13,Aden,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0.0,0.0
14,Lahj,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5.0,8.333333332999999
15,Marib,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0.0,0.0
16,al-Mahweet,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0.0,0.0
17,al-Mahra,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2.0,20.0
18,Amran,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0.0,0.0
19,al-Dhali',international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,3.0,7.5
20,Rayma,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0.0,0.0
1,Ibb,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,9.0,5.294117647
2,Abyan,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,0.0,0.0
3,Sana'a City,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,1.0,0.7142857140000001
4,al-Baydha',international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,1.0,2.5
5,Taiz,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,33.0,17.36842105
6,al-Jawf,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,1.0,3.333333333
7,Hajja,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,0.0,0.0
8,al-Hudaida,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,1.0,0.588235294
9,Hadhramawt,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,15.0,18.75
10,Dhamar,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,9.0,9.0
11,Shabwa,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,8.0,20.0
12,Sana'a,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,0.0,0.0
13,Aden,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,0.0,0.0
14,Lahj,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,6.0,10.0
15,Marib,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,4.0,20.0
16,al-Mahweet,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,0.0,0.0
17,al-Mahra,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,0.0,0.0
18,Amran,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,0.0,0.0
19,al-Dhali',international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,6.0,15.0
20,Rayma,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,4,Positive,,4,1.0,3.333333333
1,Ibb,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,16.0,9.411764706
2,Abyan,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,24.0,80.0
3,Sana'a City,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1.0,0.7142857140000001
4,al-Baydha',international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,7.0,17.5
5,Taiz,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,67.0,35.26315789
6,al-Jawf,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,11.0,36.66666667
7,Hajja,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1.0,0.833333333
8,al-Hudaida,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0.0,0.0
9,Hadhramawt,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,30.0,37.5
10,Dhamar,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,16.0,16.0
11,Shabwa,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,21.0,52.5
12,Sana'a,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0.0,0.0
13,Aden,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,47.0,94.0
14,Lahj,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,34.0,56.66666667
15,Marib,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,11.0,55.0
16,al-Mahweet,international relations,1.0,y,How do you evaluate the role that KSA plays in Yemen?,"In your opinion, is Saudi Arabia playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0.0,0.0
