id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
9,Hadhramawt,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,3,3.75
10,Dhamar,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,3,3
11,Shabwa,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,5
12,Sana'a,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,1.428571429
13,Aden,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,16,32
14,Lahj,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
15,Marib,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
16,al-Mahweet,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
17,al-Mahra,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,10
18,Amran,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
19,al-Dhali',international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
20,Rayma,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
1,Ibb,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,12,7.058823529
2,Abyan,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,3,10
3,Sana'a City,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,1,0.714285714
4,al-Baydha',international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,3,7.5
5,Taiz,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,6,3.157894737
6,al-Jawf,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,2,6.666666667
7,Hajja,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,1,0.833333333
8,al-Hudaida,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,1,0.588235294
9,Hadhramawt,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,1,1.25
10,Dhamar,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,7,7
11,Shabwa,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,2,5
12,Sana'a,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
13,Aden,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,9,18
14,Lahj,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
15,Marib,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
16,al-Mahweet,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
17,al-Mahra,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
18,Amran,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
19,al-Dhali',international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
20,Rayma,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
1,Ibb,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,8,4.705882353
2,Abyan,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,6,20
3,Sana'a City,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,3,2.142857143
4,al-Baydha',international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,6,15
5,Taiz,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,1.052631579
6,al-Jawf,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
7,Hajja,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,0.833333333
8,al-Hudaida,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
9,Hadhramawt,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
10,Dhamar,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
11,Shabwa,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,5
12,Sana'a,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
13,Aden,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,4
14,Lahj,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,2,3.333333333
15,Marib,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
16,al-Mahweet,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
17,al-Mahra,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
18,Amran,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
19,al-Dhali',international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
20,Rayma,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
1,Ibb,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,10,5.882352941
2,Abyan,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,12,40
3,Sana'a City,international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,5,3.571428571
4,al-Baydha',international relations,2,y,How do you evaluate the role that US plays in Yemen?,"In your opinion, is the US playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,15,37.5
